Total Number of Aligned Reads:	178158	Total Number of Mapped Genomes:	7377
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.7503260445287643	0.672840961393819	119872.0	0.672840961393819	0.0	0.7503260445287643	0.6727409002165118	119854.17330077331	0.6726669585424174	0.00014593787536905443
ti|1197720|org|Microbacterium_barkeri_2011-R4|accession|NZ_AKVP01000090.1	0.03587990722140399	0.04398343043815041	7836.0	0.04398343043815041	0.0	0.02923781762923771	0.03647651709905413	6498.583333333286	0.03796629957678016	0.001683898561950628
ti|1161202|org|Porphyrobacter_colymbi|accession|NZ_MUYK01000052.1	0.03456899924548656	0.030927603587826535	5510.0	0.030927603587826535	0.0	0.03456899924548656	0.030927603587826535	5510.0	0.030927603587826535	0.0
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000013.1	0.03235019284059806	0.029479450824548996	5252.0	0.029479450824548996	0.0	0.020284754475226385	0.01919373718664232	3419.517829697822	0.0254661592519	0.000836336285768812
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000035.1	0.021384056554965603	0.01686705059553879	3005.0	0.01686705059553879	0.0	0.011008930363018442	0.009062180760897594	1614.4999999999936	0.015009149182186599	0.001734415518809147
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000014.1	0.01790540251595357	0.020706339316786223	3689.0	0.020706339316786223	0.0	0.01670083011885566	0.019191766110231993	3419.166666666711	0.01991490699266943	0.0018354494325261846
ti|494023|org|Paeniglutamicibacter_antarcticus|accession|NZ_CZJT01000051.1	0.017171720562159012	0.04418549826558448	7872.0	0.04418549826558448	0.0	0.008240374583897177	0.021452453386747602	3821.9261904761793	0.017995262632045712	0.018326429349229335
ti|169292|org|Corynebacterium_aurimucosum|accession|NZ_JVXO01000036.1	0.009289929851711492	0.006337071588140864	1129.0	0.006337071588140864	0.0	0.0034941391090916665	0.002315266229771576	412.4832009636445	0.0008026583145297994	0.004838401868004804
ti|538381|org|Stappia_indica|accession|NZ_MBQE01000017.1	0.008664278795009198	0.008116391068602027	1446.0	0.008116391068602027	0.0	0.010987446633214036	0.010346153414384916	1843.2499999999877	0.010075326395671259	0.0018747403989716994
ti|1177179|org|Alcanivorax_hongdengensis_A-11-3|accession|NZ_AMRJ01000061.1	0.0075771333373138945	0.015452575803500264	2753.0	0.015407671841848247	4.4903961652016746e-05	0.007349491679795715	0.017706995235368762	3154.642857142828	0.015542383726804297	0.016457301945464138
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000036.1	0.006156294528520262	0.008009744159678488	1427.0	0.008009744159678488	0.0	0.008932536356819138	0.01152628565655205	2053.5	0.012769564094792263	0.0
ti|399739|org|Pseudomonas_mendocina_ymp|accession|NC_009439.1	0.005533873683132421	0.003221859248532202	574.0	0.003221859248532202	0.0	0.0017167441477079122	0.0012647802121758722	225.33071304082904	0.0008194973001493057	0.001975774312688737
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000141.1	0.005073480784014584	0.008969566339990345	1598.0	0.008969566339990345	0.0	0.004710249853846122	0.008017415253127368	1428.3666666666657	0.007510187586299801	0.0014088617968320255
ti|198214|org|Shigella_flexneri_2a_str._301|accession|NC_004337.2	0.004908086102458798	0.0024135879387959004	430.0	0.0024135879387959004	0.0	0.000937965329282189	0.00044952485574077764	80.08644924906547	0.00010664690892353978	0.001790545470874168
ti|267747|org|Cutibacterium_acnes_KPA171202|accession|NC_006085.1	0.00388173670200006	0.0020319042647537577	362.0	0.0020319042647537577	0.0	0.002963411667172974	0.0016189115588318306	288.4220454983613	0.0014706047441035484	0.00047710459255267794
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000122.1	0.001749796877584912	0.001504282715342561	268.0	0.001504282715342561	0.0	0.0024303499642593226	0.0024664436436571276	439.4166666666666	0.0026212687614364776	0.00014593787536905443
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000115.1	0.0016539942072173832	0.0017961584660806699	320.0	0.0017961584660806699	0.0	0.0032605834312101163	0.004052582539094512	722.0	0.0053267324509704865	2.8064976032510467e-05
ti|160488|org|Pseudomonas_putida_KT2440|accession|NC_002947.4	0.0014898700189515867	0.0007577543528777827	135.0	0.0007577543528777827	0.0	0.0004287480613426467	0.0002207463469357504	39.32772767737942	0.00012348589454304606	0.0007353023720517742
ti|58627|org|Debaryomyces_fabryi|accession|NW_015385825.1	0.0014738599249696544	0.004967500757754353	885.0	0.004967500757754353	0.0	0.0021211544898343078	0.006019843809053403	1072.483333333336	0.006252876660043333	0.0009093052234533392
ti|211589|org|Herbaspirillum_chlorophenolicum|accession|NZ_LFLT01000090.1	0.0011736138263515807	0.0007970453193232973	142.0	0.0007858193289102931	1.1225990413004186e-05	0.0003397211767438948	0.00030038174758360365	53.515411385999656	0.00017961584660806698	0.0005051695685851885
ti|166122|org|Human_endogenous_retrovirus_K113|accession|NC_022518.1	0.0011607580533879364	0.002093647212025281	373.0	0.002093647212025281	0.0	0.0011607580533879364	0.002093647212025281	373.0	0.002093647212025281	0.0
ti|1051616|org|Verticillium_nonalfalfae|accession|NW_021167660.1	0.0010519867064875705	0.004754206939907273	847.0	0.004754206939907273	0.0	0.0029117383432081968	0.008566793841101076	1526.2428571428854	0.006033969846989751	0.012741499118759752
ti|161896|org|Corynebacterium_camporealensis|accession|NZ_CP011311.1	0.0010417533387060952	0.0005163955589981926	92.0	0.0005163955589981926	0.0	0.00028920611552044485	0.0002185094832517555	38.929212517166256	2.8064976032510467e-05	0.0008251102953558077
ti|546871|org|Friedmanniella_luteola|accession|NZ_LT629749.1	0.0010108583730649235	0.0011618900077459333	207.0	0.0011618900077459333	0.0	0.00029531913408244165	0.00035991222932023976	64.12124295123527	0.00019084183702107119	0.0005669125158567114
ti|1051074|org|Streptococcus_thermophilus_JIM_8232|accession|NC_017581.1	0.0009336114422902566	0.0004714915973461759	84.0	0.0004714915973461759	0.0	0.0004224512502075412	0.0002184664245446936	38.92154126403352	0.00015155087057555652	0.0002638107747055984
ti|237258|org|Cloacibacterium_normanense|accession|NZ_FNJE01000003.1	0.0008954032942261008	0.0005500735302372052	98.0	0.0005500735302372052	0.0	0.00033663061686677905	0.000192628503334037	34.318308896985364	0.00017961584660806698	0.00035923169321613397
ti|300267|org|Shigella_dysenteriae_Sd197|accession|NC_007606.1	0.0008926739405072531	0.00039852265966164866	71.0	0.00039852265966164866	0.0	0.0008949927353644854	0.0004473878525388779	79.70572503262142	0.00010103391371703768	0.0016558335859181176
ti|1570016|org|Thioflexothrix_psekupsii|accession|NZ_MSLT01000005.1	0.0007677431495468727	0.0024977828668934316	445.0	0.0024921698716869295	5.612995206502093e-06	0.0017866213062798265	0.004869046148977474	867.4595238095287	0.002941209488207097	0.007650512466462354
ti|1051616|org|Verticillium_nonalfalfae|accession|NW_021167692.1	0.0007446217218098774	0.002649333737468988	472.0	0.002649333737468988	0.0	0.0016401630838649883	0.004568884548172606	813.9833333333352	0.005006791724199868	0.0010945340652679084
